ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20345,2025/26,28,Alavés,Parada,Desconocido,23,ES,70%,Sano,19,0,2,0,8,1,1.1,45,2.4,0,4,10
20345,2025/26,28,Alavés,Ángel Pérez,Desconocido,23,ES,70%,Sano,5,0,0,0,0,0,1.7,16,3.2,6,4,1
20345,2025/26,28,Alavés,Youssef,Desconocido,20,MA,70%,Sano,20,0,1,0,4,0,1.4,58,2.9,0,0,9
20345,2025/26,28,Alavés,Sivera,Portero,29,ES,95%,Sano,27,0,0,0,1,0,1.9,126,4.7,5,3,2
20345,2025/26,28,Alavés,Jonny,Desconocido,32,ES,90%,Sano,26,0,0,0,5,0,1,83,3.2,0,3,1
20345,2025/26,28,Alavés,Blanco,Desconocido,25,ES,90%,Sano,25,1,1,0,5,0,1.8,112,4.5,5,4,5
20345,2025/26,28,Alavés,Tenaglia,Desconocido,30,AR,90%,Sano,25,1,0,0,2,0,1.7,114,4.6,3,2,4
20345,2025/26,28,Alavés,Toni Martinez,Desconocido,28,ES,70%,Sano,26,5,2,0,1,0,0.9,122,4.7,5,6,1
20345,2025/26,28,Alavés,Aleñá,Desconocido,28,ES,70%,Sano,27,0,4,0,4,0,1.1,110,4.1,2,5,3
20345,2025/26,28,Alavés,Boyé,Desconocido,30,AR,90%,Sano,21,9,1,0,3,1,2.3,128,6.1,15,0,15
20345,2025/26,28,Alavés,Ibáñez,Desconocido,27,ES,50%,Sano,26,1,1,0,5,0,1.7,103,4,0,2,4
20345,2025/26,28,Alavés,Guridi,Desconocido,31,ES,50%,Sano,17,0,0,0,1,0,1,34,2,3,0,0
20345,2025/26,28,Alavés,Koski,Desconocido,24,FI,40%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20345,2025/26,28,Alavés,Denis Suárez,Desconocido,32,ES,30%,Sano,21,1,1,0,4,0,1,72,3.4,11,0,2
20345,2025/26,28,Alavés,Protesoni,Desconocido,27,UY,30%,Lesionado/Duda,9,0,0,0,2,1,1,20,2.2,3,2,0
20345,2025/26,28,Alavés,Rebbach,Desconocido,27,DZ,30%,Sano,20,0,0,0,4,0,-1,57,2.9,0,2,0
20345,2025/26,28,Alavés,Calebe,Desconocido,25,BR,30%,Sano,17,0,0,0,2,0,0.5,48,2.8,0,0,1
20345,2025/26,28,Alavés,Aitor Mañas,Desconocido,2026,,10%,Sano,6,0,0,0,0,0,1,9,1.5,0,0,2
20345,2025/26,28,Alavés,Mariano,Desconocido,32,DO,10%,Sano,10,0,0,0,1,0,0,18,1.8,1,0,0
20345,2025/26,28,Alavés,Diabaté,Desconocido,26,CI,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20345,2025/26,28,Alavés,Raúl F.,Desconocido,37,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20345,2025/26,28,Alavés,Pacheco,Desconocido,25,ES,0%,Sano,20,0,0,0,5,1,0.9,71,3.6,-3,1,0
20345,2025/26,28,Alavés,Garcés,Desconocido,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,1,43,4.3,0,0,0
20345,2025/26,28,Alavés,Guevara,Desconocido,28,ES,0%,Sano,19,1,0,0,4,1,1,47,2.5,-1,1,2
20345,2025/26,28,Villarreal,Luiz Junior,Portero,25,BR,90%,Sano,24,0,0,1,3,0,1.3,173,7.2,10,0,3
20345,2025/26,28,Villarreal,Pépé,Desconocido,30,CI,80%,Sano,26,3,4,0,3,0,1.4,155,6,6,5,5
20345,2025/26,28,Villarreal,Mikautadze,Desconocido,25,GE,60%,Sano,22,8,4,0,1,0,1.6,136,6.2,4,1,1
20345,2025/26,28,Villarreal,Moleiro,Desconocido,22,ES,90%,Sano,26,9,4,0,3,0,1.2,174,6.7,4,1,5
20345,2025/26,28,Villarreal,Comesaña,Desconocido,29,ES,70%,Sano,25,3,3,0,4,1,1.6,122,4.9,11,1,12
20345,2025/26,28,Villarreal,P. Gueye,Desconocido,27,SN,80%,Sano,21,4,2,0,7,0,1.6,123,5.9,13,9,13
20345,2025/26,28,Villarreal,Buchanan,Desconocido,27,CA,70%,Sano,25,6,1,0,7,0,1.6,124,5,15,0,1
20345,2025/26,28,Villarreal,S. Cardona,Desconocido,26,ES,70%,Sano,22,0,3,0,3,0,1,87,4,2,0,4
20345,2025/26,28,Villarreal,Rafa Marín,Desconocido,23,ES,70%,Sano,17,1,0,0,1,0,1,96,5.6,5,0,0
20345,2025/26,28,Villarreal,Pau Navarro,Desconocido,20,ES,60%,Sano,15,0,0,0,3,0,1.5,56,3.7,10,-1,5
20345,2025/26,28,Villarreal,Mouriño,Desconocido,24,UY,90%,Sano,20,1,2,0,9,1,1.6,102,5.1,11,5,4
20345,2025/26,28,Villarreal,Veiga,Desconocido,22,PT,50%,Sano,24,0,0,0,3,1,1.3,81,3.4,2,-1,4
20345,2025/26,28,Villarreal,Oluwaseyi,Desconocido,25,CA,40%,Sano,21,2,1,0,1,0,0,59,2.8,0,2,0
20345,2025/26,28,Villarreal,Pedraza,Desconocido,29,ES,30%,Sano,20,1,2,0,6,0,1,78,3.9,0,-2,4
20345,2025/26,28,Villarreal,Gerard,Desconocido,33,ES,30%,Sano,13,7,0,0,0,0,1,95,7.3,1,0,0
20345,2025/26,28,Villarreal,Parejo,Desconocido,36,ES,30%,Sano,23,0,0,0,2,0,0.7,68,3,2,1,2
20345,2025/26,28,Villarreal,Freeman,Desconocido,21,US,20%,Sano,3,0,0,0,0,0,-1,4,1.3,0,0,0
20345,2025/26,28,Villarreal,Thomas,Desconocido,32,GH,20%,Sano,17,0,0,0,0,0,1,48,2.8,1,0,2
20345,2025/26,28,Villarreal,Alfon,Desconocido,26,ES,10%,Sano,3,0,0,0,0,0,1,35,2.7,1,1,1
20345,2025/26,28,Villarreal,Tenas,Desconocido,24,ES,10%,Sano,3,0,0,0,0,0,-1,7,2.3,0,0,0
20345,2025/26,28,Villarreal,Conde,Desconocido,27,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20345,2025/26,28,Villarreal,Kambwala,Desconocido,21,FR,0%,Sano,,,,,,,-1,0,0,0,0,0
20345,2025/26,28,Villarreal,Ayoze,Desconocido,32,ES,30%,Lesionado/Duda,18,2,3,0,3,0,1,66,3.7,0,1,3
20345,2025/26,28,Villarreal,Costa,Desconocido,24,CV,0%,Lesionado/Duda,,,,,,,-1,0,0,0,0,0
20345,2025/26,28,Villarreal,Cabanes,Desconocido,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
20345,2025/26,28,Villarreal,Foyth,Desconocido,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
20346,2025/26,28,Girona,Rincón,Desconocido,23,ES,80%,Sano,24,0,1,0,3,0,1.2,58,2.4,0,0,1
20346,2025/26,28,Girona,Gazzaniga,Portero,34,AR,95%,Sano,24,0,0,0,4,1,1.3,124,5.2,3,5,4
20346,2025/26,28,Girona,Arnau,Desconocido,22,ES,90%,Sano,24,1,1,0,6,0,1.2,116,4.8,5,-1,2
20346,2025/26,28,Girona,Blind,Desconocido,36,NL,95%,Sano,25,0,0,0,1,0,1.7,115,4.6,7,2,4
20346,2025/26,28,Girona,Tsygankov,Desconocido,28,UA,90%,Sano,21,5,2,0,1,0,1.6,120,5.7,4,3,12
20346,2025/26,28,Girona,Witsel,Desconocido,37,BE,90%,Sano,21,1,2,0,3,1,1.8,96,4.6,6,9,10
20346,2025/26,28,Girona,Beltrán,Desconocido,27,ES,70%,Sano,7,1,0,0,2,0,1.3,63,3.7,3,3,1
20346,2025/26,28,Girona,Lemar,Desconocido,30,FR,50%,Sano,18,2,1,0,2,0,1.3,83,4.6,5,4,4
20346,2025/26,28,Girona,Roca,Desconocido,20,ES,50%,Sano,22,2,1,0,3,1,1.9,63,2.9,9,2,0
20346,2025/26,28,Girona,Vanat,Desconocido,24,UA,90%,Sano,24,9,1,0,4,0,1.4,121,5,2,7,8
20346,2025/26,28,Girona,Francés,Desconocido,23,ES,70%,Sano,16,0,1,0,1,1,1.5,41,2.6,8,0,1
20346,2025/26,28,Girona,Ounahi,Desconocido,25,MA,50%,Sano,13,3,2,0,6,0,1.6,97,7.5,4,6,10
20346,2025/26,28,Girona,Echeverri,Desconocido,20,AR,50%,Sano,7,0,0,0,3,0,1.3,18,2.6,2,1,2
20346,2025/26,28,Girona,Iván Martín,Desconocido,27,ES,40%,Sano,25,0,1,0,5,1,1.2,113,4.5,4,2,3
20346,2025/26,28,Girona,David López,Desconocido,36,ES,35%,Sano,3,0,0,0,0,0,-1,4,1.3,0,0,0
20346,2025/26,28,Girona,Abel Ruiz,Desconocido,26,ES,20%,Sano,5,0,0,0,0,0,1,8,1.6,2,2,0
20346,2025/26,28,Girona,Álex Moreno,Desconocido,32,ES,20%,Lesionado/Duda,21,0,3,0,4,0,-1,88,4.2,0,0,0
20346,2025/26,28,Girona,Rubén,Desconocido,30,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20346,2025/26,28,Girona,Lass,Desconocido,21,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
20346,2025/26,28,Girona,Stuani,Desconocido,39,UY,0%,Lesionado/Duda,13,3,0,0,2,0,1,36,2.8,0,0,1
20346,2025/26,28,Girona,Krapyvtsov,Desconocido,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
20346,2025/26,28,Girona,Vitor Reis,Desconocido,20,BR,0%,Sano,26,1,1,0,5,1,1.2,126,4.8,5,3,4
20346,2025/26,28,Girona,Artero,Desconocido,23,ES,0%,Lesionado/Duda,,,,,,,-1,0,0,0,0,0
20346,2025/26,28,Girona,Ter Stegen,Desconocido,33,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
20346,2025/26,28,Girona,Van de Beek,Desconocido,28,NL,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
20346,2025/26,28,Girona,Bryan Gil,Desconocido,25,ES,0%,Lesionado/Duda,23,0,3,0,4,0,1.7,94,4.1,0,2,4
20346,2025/26,28,Girona,Juan Carlos,Desconocido,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
20346,2025/26,28,Athletic,Unai Simón,Portero,28,ES,95%,Sano,27,0,0,1,0,0,1.9,160,5.9,6,11,5
20346,2025/26,28,Athletic,Vivian,Desconocido,26,ES,95%,Sano,22,0,0,0,8,1,1.5,92,4.2,7,4,6
20346,2025/26,28,Athletic,Yuri,Desconocido,36,ES,80%,Sano,23,0,3,0,3,0,1.4,119,5.2,0,4,12
20346,2025/26,28,Athletic,Laporte,Desconocido,31,ES,90%,Sano,16,0,1,0,2,0,1.7,78,4.9,4,5,9
20346,2025/26,28,Athletic,R. de Galarreta,Desconocido,32,ES,70%,Sano,24,1,1,0,9,0,1.4,102,4.3,0,3,7
20346,2025/26,28,Athletic,Jauregizar,Desconocido,22,ES,95%,Sano,26,2,0,0,3,0,1.3,121,4.7,2,1,0
20346,2025/26,28,Athletic,I. Williams,Desconocido,31,GH,90%,Sano,19,2,2,0,1,0,1.1,79,4.2,2,10,2
20346,2025/26,28,Athletic,Sancet,Desconocido,25,ES,70%,Sano,20,2,0,0,3,1,1.2,67,3.4,4,2,4
20346,2025/26,28,Athletic,Guruzeta,Desconocido,29,ES,70%,Sano,24,6,1,0,4,1,1.7,106,4.4,2,1,15
20346,2025/26,28,Athletic,Berenguer,Desconocido,30,ES,70%,Sano,22,2,3,0,3,0,1.7,121,5.5,6,8,0
20346,2025/26,28,Athletic,Gorosabel,Desconocido,29,ES,50%,Sano,15,0,1,0,2,0,1.3,38,2.5,2,2,0
20346,2025/26,28,Athletic,Areso,Desconocido,26,ES,40%,Sano,22,0,1,0,3,0,0.7,74,3.4,0,2,2
20346,2025/26,28,Athletic,Vesga,Desconocido,32,ES,35%,Sano,17,0,0,0,0,0,1,34,2,2,2,2
20346,2025/26,28,Athletic,Navarro,Desconocido,23,ES,30%,Sano,22,5,1,0,1,0,1.3,93,4.2,4,0,2
20346,2025/26,28,Athletic,Selton,Desconocido,19,ES,30%,Sano,7,0,1,0,0,0,1.1,15,2.1,1,1,0
20346,2025/26,28,Athletic,Lekue,Desconocido,32,ES,20%,Sano,8,0,0,0,2,2,0.5,13,1.6,0,0,-1
20346,2025/26,28,Athletic,Boiro,Desconocido,23,ES,20%,Sano,9,0,0,0,1,0,1.5,18,2,3,0,0
20346,2025/26,28,Athletic,Paredes,Desconocido,25,ES,15%,Lesionado/Duda,17,1,0,0,4,0,-1,83,4.9,0,0,0
20346,2025/26,28,Athletic,Eder García,Desconocido,2026,,10%,Sano,2,0,0,0,1,0,1,2,1,2,0,0
20346,2025/26,28,Athletic,Serrano,Desconocido,23,ES,10%,Sano,11,1,0,0,0,0,-1,35,3.2,0,0,0
20346,2025/26,28,Athletic,Unai Gómez,Desconocido,22,ES,10%,Lesionado/Duda,19,1,1,0,1,0,1.2,36,1.9,2,1,0
20346,2025/26,28,Athletic,Padilla,Desconocido,22,MX,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
20346,2025/26,28,Athletic,Izeta,Desconocido,26,ES,0%,Sano,10,0,0,0,2,0,1,14,1.4,0,0,2
20346,2025/26,28,Athletic,Sannadi,Desconocido,25,MA,0%,Lesionado/Duda,8,1,0,0,1,0,-1,17,2.1,0,0,0
20346,2025/26,28,Athletic,Rego,Desconocido,22,ES,0%,Sano,19,1,0,0,5,0,1,43,2.3,1,3,4
20346,2025/26,28,Athletic,N. Williams,Desconocido,23,ES,0%,Lesionado/Duda,19,4,2,0,1,0,-1,121,6.4,0,0,0
20346,2025/26,28,Athletic,Prados,Desconocido,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
20346,2025/26,28,Athletic,Egiluz,Desconocido,23,ES,0%,Lesionado/Duda,,,,,,,-1,0,0,0,0,0
20346,2025/26,28,Athletic,Yeray,Desconocido,31,ES,0%,Lesionado/Duda,,,,,,,-1,0,0,0,0,0
20343,2025/26,28,Atlético,Sörloth,Desconocido,30,NO,70%,Sano,26,10,0,0,3,1,1.4,121,4.7,10,2,14
20343,2025/26,28,Atlético,Oblak,Portero,33,SI,95%,Sano,26,0,0,0,0,0,1.3,178,6.8,0,14,0
20343,2025/26,28,Atlético,Julio Díaz,Desconocido,21,ES,50%,Sano,1,0,0,0,0,0,2.5,7,7,0,7,0
20343,2025/26,28,Atlético,Giménez,Desconocido,31,UY,70%,Sano,12,0,1,0,3,0,1.4,76,6.3,9,11,0
20343,2025/26,28,Atlético,Koke,Desconocido,34,ES,80%,Sano,25,2,2,0,4,0,1,124,5,5,3,3
20343,2025/26,28,Atlético,Lenglet,Desconocido,30,FR,50%,Sano,11,0,0,0,4,1,-1,48,4.4,0,0,0
20343,2025/26,28,Atlético,Almada,Desconocido,24,AR,70%,Sano,19,3,1,0,1,0,0.5,94,4.9,2,8,1
20343,2025/26,28,Atlético,Cardoso,Desconocido,24,US,50%,Sano,12,0,0,0,4,0,1.1,42,3.5,2,7,3
20343,2025/26,28,Atlético,Baena,Desconocido,24,ES,50%,Sano,18,2,2,0,3,0,1.1,100,5.6,0,7,10
20343,2025/26,28,Atlético,Molina,Desconocido,27,AR,70%,Sano,19,0,1,0,2,0,0.8,62,3.3,2,5,1
20343,2025/26,28,Atlético,González,Desconocido,27,AR,70%,Sano,19,3,0,0,3,0,3,99,5.2,17,0,0
20343,2025/26,28,Atlético,M. Llorente,Desconocido,31,ES,50%,Lesionado/Duda,23,0,4,0,4,0,1.7,140,6.1,3,3,10
20343,2025/26,28,Atlético,Giuliano,Desconocido,23,AR,40%,Sano,24,3,5,0,1,0,1,139,5.8,3,2,9
20343,2025/26,28,Atlético,Hancko,Desconocido,28,SK,40%,Sano,25,0,2,0,1,0,1.5,122,4.9,2,0,4
20343,2025/26,28,Atlético,Pubill,Desconocido,22,ES,40%,Sano,11,0,1,0,1,0,2.5,73,6.6,0,0,5
20343,2025/26,28,Atlético,Ruggeri,Desconocido,23,IT,40%,Sano,19,0,3,0,3,0,2,103,5.4,11,0,14
20343,2025/26,28,Atlético,Griezmann,Desconocido,34,FR,30%,Sano,24,6,1,0,0,0,1.7,116,4.8,7,2,6
20343,2025/26,28,Atlético,Alvarez,Desconocido,26,AR,30%,Sano,27,8,3,0,2,0,1.2,177,6.6,5,10,1
20343,2025/26,28,Atlético,Le Normand,Desconocido,29,ES,30%,Sano,20,1,0,0,3,0,1,86,4.3,0,6,1
20343,2025/26,28,Atlético,Lookman,Desconocido,28,NG,30%,Sano,5,1,0,0,1,0,0.6,16,3.2,2,1,9
20343,2025/26,28,Atlético,Vargas,Desconocido,20,MX,10%,Sano,2,0,0,0,0,0,-1,4,2,0,0,0
20343,2025/26,28,Atlético,Musso,Desconocido,31,AR,5%,Sano,1,0,0,0,1,0,-1,8,8,0,0,0
20343,2025/26,28,Atlético,Barrios,Desconocido,22,ES,0%,Lesionado/Duda,21,1,1,0,0,0,-1,123,5.9,0,0,0
20343,2025/26,28,Atlético,Mendoza,Desconocido,20,ES,0%,Lesionado/Duda,4,0,0,0,1,0,1.1,58,2.9,2,5,0
20343,2025/26,28,Getafe,Romero,Desconocido,26,AR,90%,Sano,7,0,0,0,1,0,2,54,7.7,8,9,9
20343,2025/26,28,Getafe,Soria,Portero,32,ES,95%,Sano,27,0,0,0,2,0,2.3,166,6.1,11,15,2
20343,2025/26,28,Getafe,D. Duarte,Desconocido,31,PT,90%,Sano,24,0,0,0,9,0,1.6,111,4.6,5,8,3
20343,2025/26,28,Getafe,Abqar,Desconocido,27,MA,60%,Sano,15,0,2,0,7,0,1.3,55,3.7,6,1,3
20343,2025/26,28,Getafe,Iglesias,Desconocido,27,ES,80%,Sano,26,1,2,0,3,0,1.9,111,4.3,6,9,1
20343,2025/26,28,Getafe,Femenia,Desconocido,35,ES,90%,Sano,22,1,1,0,4,0,1.4,97,4.4,12,2,5
20343,2025/26,28,Getafe,Luis Milla,Desconocido,31,ES,95%,Sano,26,0,8,0,2,1,2,187,7.2,7,10,1
20343,2025/26,28,Getafe,Arambarri,Desconocido,30,UY,95%,Sano,27,5,2,0,4,0,1.9,150,5.6,5,11,4
20343,2025/26,28,Getafe,Luis Vázquez,Desconocido,24,AR,90%,Sano,7,2,0,0,0,0,1.3,41,5.9,4,5,3
20343,2025/26,28,Getafe,Satriano,Desconocido,25,UY,90%,Sano,8,3,0,0,3,0,1.9,47,5.9,7,10,7
20343,2025/26,28,Getafe,Djené,Desconocido,34,TG,80%,Sano,25,0,0,0,6,1,0.6,103,4.1,8,0,-2
20343,2025/26,28,Getafe,Mario Martín,Desconocido,22,ES,40%,Sano,25,2,0,0,8,0,1.4,64,2.6,2,2,2
20343,2025/26,28,Getafe,Diego Rico,Desconocido,33,ES,30%,Sano,23,0,0,0,4,0,1.6,65,2.8,1,4,2
20343,2025/26,28,Getafe,Boselli,Desconocido,22,UY,20%,Sano,5,0,0,0,0,0,1,14,2.8,2,8,0
20343,2025/26,28,Getafe,Javi Muñoz,Desconocido,31,ES,10%,Sano,13,0,0,0,0,0,-1,29,2.2,0,0,0
20343,2025/26,28,Getafe,Nyom,Desconocido,37,CM,10%,Sano,11,0,0,0,4,1,1,8,0.7,1,0,0
20343,2025/26,28,Getafe,Sancris,Desconocido,29,ES,10%,Sano,15,0,1,0,3,1,-1,36,2.4,0,0,0
20343,2025/26,28,Getafe,Birmancevic,Desconocido,28,RS,10%,Sano,1,0,0,0,0,0,1,2,2,0,0,2
20343,2025/26,28,Getafe,Liso,Desconocido,20,ES,10%,Sano,22,3,0,0,4,1,0.9,67,3,0,-1,1
20343,2025/26,28,Getafe,Letácek,Desconocido,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20343,2025/26,28,Getafe,Juanmi,Desconocido,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
20343,2025/26,28,Getafe,Mayoral,Desconocido,28,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
20343,2025/26,28,Getafe,Davinchi,Desconocido,18,ES,0%,Lesionado/Duda,7,0,0,0,1,0,-1,19,2.7,0,0,0
20343,2025/26,28,Getafe,Kamara,Desconocido,22,EN,0%,Lesionado/Duda,9,0,0,0,1,0,-1,16,1.8,0,0,0
20351,2025/26,28,Real Oviedo,Aarón,Portero,30,ES,95%,Sano,27,0,0,2,2,0,1.6,189,7,9,3,2
20351,2025/26,28,Real Oviedo,Costas,Desconocido,30,ES,50%,Lesionado/Duda,17,0,0,0,2,0,-1,80,4.7,0,0,0
20351,2025/26,28,Real Oviedo,Viñas,Desconocido,27,UY,80%,Sano,23,5,1,0,4,3,1.5,110,4.8,5,2,4
20351,2025/26,28,Real Oviedo,Nacho Vidal,Desconocido,31,ES,80%,Sano,18,0,0,0,3,0,1.2,65,3.6,5,0,7
20351,2025/26,28,Real Oviedo,Carmo,Desconocido,26,AO,90%,Sano,21,1,0,0,8,1,1,95,4.5,8,2,4
20351,2025/26,28,Real Oviedo,Javi López,Desconocido,23,ES,70%,Sano,15,0,0,0,2,0,1,39,2.6,3,1,4
20351,2025/26,28,Real Oviedo,Colombatto,Desconocido,29,AR,50%,Sano,22,0,1,0,6,0,1,81,3.7,0,1,2
20351,2025/26,28,Real Oviedo,Sibo,Desconocido,27,GH,80%,Sano,18,0,0,0,3,0,1.1,50,2.8,4,0,4
20351,2025/26,28,Real Oviedo,Hassan,Desconocido,24,FR,50%,Sano,26,0,3,0,1,0,1.3,104,4,2,2,6
20351,2025/26,28,Real Oviedo,Reina,Desconocido,28,ES,80%,Sano,26,3,0,0,5,1,1,94,3.6,9,-1,7
20351,2025/26,28,Real Oviedo,Chaira,Desconocido,25,MA,70%,Sano,25,3,1,0,1,1,1.3,107,4.3,3,2,7
20351,2025/26,28,Real Oviedo,Fonseca,Desconocido,27,UY,50%,Sano,10,0,0,0,2,0,1,16,1.6,4,1,7
20351,2025/26,28,Real Oviedo,L. Ilic,Desconocido,26,RS,40%,Sano,17,1,0,0,4,1,1,32,1.9,2,1,2
20351,2025/26,28,Real Oviedo,Thiago,Desconocido,21,AR,40%,Sano,6,0,2,0,1,0,1.3,17,2.8,8,0,2
20351,2025/26,28,Real Oviedo,Bailly,Desconocido,31,CI,30%,Sano,7,1,0,0,1,0,-1,33,4.7,0,0,0
